userId,movieId,rating,timestamp
85,6,4.0,849461484
85,25,3.0,849461456
85,32,4.0,849461424
87,34,3.0,1179243282
88,17,5.0,962564825
88,25,4.0,962564949
89,34,1.0,1007123097
90,1,3.0,835129525
90,10,5.0,835129479
92,6,3.0,857799324
92,17,5.0,857799255
92,25,5.0,857799255
94,1,5.0,1209154070
94,2,4.0,1209154628
94,10,4.0,1209154342
94,34,4.5,1209154301
95,10,5.0,834523603
95,21,4.0,834523712
97,17,5.0,860857299
97,25,4.0,860857299
97,34,5.0,861012149
99,1,4.5,1226089249
99,17,5.0,1226074743
104,17,5.0,972791391
106,1,2.5,1295946064
106,2,3.0,1295946441
106,6,3.5,1295946381
106,10,3.0,1295946247
106,19,3.0,1295946479
106,32,4.0,1295946101
106,34,3.0,1295946235
107,1,4.0,859221089
107,6,3.0,859223249
107,17,4.0,859221089
107,32,4.0,859221089
110,10,3.0,831741155
110,32,4.0,831741210
113,34,1.0,978723841
114,1,3.0,1003525836
114,2,1.0,1010595653
114,10,4.0,946311532
114,19,1.0,946502237
114,34,3.0,948067653
115,1,4.5,1407966676
116,1,4.0,850484305
116,25,3.0,850484305
116,32,3.0,850484305
117,32,3.0,842716848
118,6,4.5,1192860487
120,1,4.0,1445112264
120,2,3.0,1453025634
120,19,3.5,1453025642
120,34,1.5,1445792877
121,6,3.0,951748994
122,1,4.5,1097345490
122,17,4.0,992912483
122,32,5.0,992912421
124,10,4.0,1043515991
124,25,3.0,1043516907
129,1,5.0,1007270252
129,21,2.0,1007278195
129,32,4.0,1007271376
129,34,5.0,1007272583
132,17,5.0,842475344
132,25,4.0,842475379
132,34,3.0,842475005
135,1,5.0,1281955343
135,34,3.5,1281955361
137,1,5.0,1093551268
137,17,4.5,1093580053
137,34,5.0,1093580780
143,10,4.0,847347763
143,19,1.0,847347917
143,34,5.0,847347861
148,10,3.0,836666865
149,10,2.0,968783615
149,34,4.0,993166599
150,1,4.0,834427355
150,10,3.0,834427329
150,34,4.0,834427433
151,6,4.0,1360447091
152,32,5.0,848986845
152,34,3.0,848986805
155,1,4.5,1215044429
155,34,4.5,1215044540
158,1,4.0,832704217
158,2,3.0,832704461
158,10,5.0,832704217
158,21,5.0,832704273
158,32,5.0,832704300
159,10,3.0,1284853304
160,1,4.0,1442396176
164,1,3.5,1386481295
164,10,3.0,1391288789
167,10,4.0,848592153
174,10,3.0,845203543
174,19,1.0,845203605
174,21,5.0,845203632
174,32,3.0,845203666
174,34,2.0,845203605
175,6,2.5,1107138186
175,25,4.0,1107138154
175,32,4.5,1107137894
176,32,4.0,1425328367
178,1,2.5,1119481409
178,2,3.5,1115579786
178,6,3.5,1140214628
178,10,3.5,1140214627
178,17,2.0,1130636035
178,21,3.5,1140214623
178,25,4.0,1115579004
178,32,4.0,1126913618
178,34,2.5,1115579296
179,19,0.5,1117466055
180,2,5.0,838369126
181,34,4.0,942853299
182,17,4.0,1262884205
183,1,3.5,1431843017
187,1,4.0,884092167
187,32,2.0,884091887
192,21,4.0,831854850
192,32,4.0,831854872
193,32,3.5,1293331645
196,32,5.0,862465183
198,6,4.5,1300668171
198,25,4.0,1301377874
198,32,4.5,1300590616
199,1,4.0,956721007
201,19,4.0,996459477
202,2,4.0,1430733419
205,25,3.0,837799190
206,10,2.0,1287429469
206,19,0.5,1287248210
206,25,2.5,1287248104
206,32,4.0,1287247791
206,34,1.0,1287275083
208,1,2.0,1431040474
210,1,5.0,835553502
210,25,1.0,835553704
212,1,1.5,1240701520
212,6,1.5,1240702422
212,32,4.0,1240701687
216,1,5.0,866570221
217,1,4.0,1135899236
217,2,2.0,1135881884
217,6,4.0,1135881844
217,10,3.5,1135881794
217,19,3.5,1135879103
217,32,5.0,1135881073
217,34,1.5,1135881757
219,34,2.5,1179186624
221,6,4.0,1004243770
222,1,4.0,943636385
222,2,4.0,943724659
222,25,5.0,943636649
222,32,5.0,943636575
226,1,4.5,1152058807
226,2,3.5,1182341806
226,19,4.0,1152058889
226,34,4.0,1152118748
227,1,1.5,1320591261
227,32,4.0,1320591305
228,17,5.0,945651458
228,21,4.0,945651331
229,2,4.0,1037561527
230,6,5.0,939079755
230,10,3.0,939079850
230,21,4.0,939079755
230,32,4.0,939079025
235,1,2.0,943173667
235,6,4.0,943098271
235,19,2.0,943175995
235,21,3.0,943174166
237,32,4.0,1447643396
241,1,5.0,1100790324
241,2,3.5,1102450451
241,6,3.5,1102457142
241,17,3.0,1100789600
241,34,5.0,1102111718
244,1,3.0,1443903100
247,19,1.0,1030941945
248,21,3.0,945638217
251,1,3.0,854756026
251,17,3.0,854756027
251,25,1.0,854756027
251,32,4.0,854756026
256,1,5.0,958686933
256,10,5.0,954179063
256,21,4.0,954179063
257,1,4.0,1168863272
257,10,3.5,1168863397
257,34,1.5,1168863346
258,1,5.0,853498335
259,1,3.5,1127590095
259,6,4.0,1127590217
259,19,1.5,1127590286
259,21,3.5,1127590194
259,25,4.0,1127590208
259,32,3.0,1127068515
261,1,4.5,1313154689
261,34,4.0,1313155010
269,1,2.0,1113381525
269,2,1.0,1130292792
269,6,2.5,1113380482
269,25,1.5,1130292369
269,32,1.5,1130292601
271,19,4.0,1304403150
272,1,5.0,953238436
274,10,5.0,1282780125
275,1,3.0,1430154702
275,10,2.5,1430154516
275,32,4.5,1430154697
275,34,3.0,1430154506
276,17,5.0,940082181
276,25,2.0,940083805
276,34,5.0,940081672
277,1,5.0,1173344821
277,2,3.0,1173347542
277,6,5.0,1173346677
277,10,5.0,1173346525
277,17,5.0,1173347289
277,19,2.0,1173347548
277,21,5.0,1173346626
277,25,5.0,1173346645
277,32,5.0,1173346181
277,34,5.0,1173346434
282,1,4.5,1104651768
282,6,4.0,1104652000
282,34,3.5,1104651990
283,6,5.0,863814347
283,17,3.0,863814258
283,25,4.0,863814258
285,1,2.5,1437003788
287,10,3.0,830494987
287,19,3.0,830495254
287,25,5.0,830495288
287,34,5.0,830495146
288,10,2.5,1077643188
288,32,4.0,1077644447
289,6,3.0,850546797
289,32,3.0,850546733
293,1,2.0,1154295000
294,1,3.0,866104074
294,6,5.0,866104099
294,10,1.0,866105493
294,17,4.0,866104075
294,19,1.0,866105297
294,32,4.0,866104074
296,1,5.0,832496950
296,10,3.0,832496950
296,34,5.0,832497004
302,1,1.0,1439699395
303,1,5.0,833143832
303,2,4.0,833143995
303,10,4.0,833143812
303,19,3.0,833143900
303,32,4.0,833143876
304,1,4.0,975012894
304,6,4.0,975013789
305,17,5.0,840624911
309,1,3.0,1201364101
310,1,5.0,846940105
310,10,4.0,843304146
310,19,1.0,845725549
310,34,4.0,852987347
313,1,4.0,876073714
313,6,5.0,876073716
313,32,4.0,876073687
316,34,4.5,1063677398
317,1,4.0,832179433
317,10,3.0,832179433
317,17,5.0,832179583
317,34,5.0,832179489
319,1,4.0,885668517
319,10,3.0,885668980
319,21,4.0,885668793
321,1,3.0,848353675
321,2,3.0,848353428
321,19,2.0,848353358
321,21,3.0,848353358
321,32,3.0,848353377
321,34,4.0,848353337
322,1,5.0,974730227
326,1,4.0,827098665
326,10,3.0,827098665
326,17,5.0,827098665
328,1,5.0,1437542259
330,1,3.0,849966632
330,19,2.0,849967031
330,25,3.0,849966632
332,10,1.0,1000820565
332,21,2.0,950805032
332,32,5.0,950807553
340,1,5.0,1438575984
340,2,3.0,1438580486
340,32,5.0,1438576873
341,1,5.0,847966987
341,2,4.0,847966938
341,6,5.0,847967069
341,10,3.0,847966827
341,19,4.0,847966901
341,21,5.0,847966901
341,25,3.0,847967035
341,32,4.0,847966917
341,34,4.0,847966884
344,6,5.0,857896993
345,1,5.0,852890348
345,17,5.0,852890349
347,32,4.0,1084883512
348,6,4.0,863353966
348,10,5.0,863355315
348,25,2.0,863353923
348,32,3.0,863353923
348,34,1.0,863354545
350,2,3.0,839165095
350,10,4.0,839164559
350,17,5.0,839165345
350,19,3.0,839164738
350,21,3.0,839164738
350,34,5.0,839164675
351,1,3.0,1331586042
351,32,5.0,1331586152
352,1,1.0,877178568
352,32,4.0,877178634
352,34,3.0,877178444
355,1,4.0,1112330467
357,17,3.0,902423332
357,25,4.0,902423425
358,19,2.0,837317083
360,17,3.0,927782077
360,25,2.0,927781894
360,32,2.0,927781894
360,34,5.0,927781894
361,1,4.0,828219986
361,19,3.0,828220446
361,21,5.0,828219986
361,32,5.0,828219986
361,34,5.0,828220446
362,10,3.0,839930352
365,1,5.0,949609295
365,10,3.0,949609700
365,17,3.0,949609829
365,21,3.0,949611428
365,25,4.0,949609900
365,34,4.0,949609227
366,1,4.0,1159829440
366,19,4.0,1159829186
368,1,5.0,945096943
368,25,4.0,945096512
371,6,4.0,859625600
371,25,1.0,859625557
371,32,4.0,859625556
373,1,4.0,1152227484
373,2,1.5,1152229408
373,6,3.5,1152228829
373,10,3.0,1152228253
373,17,2.5,1152228875
373,21,3.5,1152228734
373,25,4.5,1152228820
373,32,3.0,1152487665
373,34,3.0,1152227980
374,32,3.5,1274636286
375,10,4.0,838671498
379,17,4.0,867436710
382,1,4.0,865787489
382,6,3.0,865787539
382,17,2.0,865787489
382,25,1.0,865787489
382,32,3.0,865787488
383,1,4.5,1433187410
386,1,5.0,856140548
386,17,5.0,856140549
386,25,5.0,856140549
387,19,4.0,1354939038
387,32,4.5,1354938560
388,1,5.0,1425044553
388,2,3.5,1425548494
388,17,5.0,1425044791
390,1,3.0,834373124
390,2,3.0,834375850
390,6,3.0,856815565
390,10,2.0,834373108
390,17,3.0,856815733
390,19,2.0,834373251
390,25,4.0,834376101
390,32,3.0,834373251
390,34,4.0,834373215
391,1,4.0,997818998
393,1,5.0,945327027
393,2,3.0,945402006
393,6,5.0,945327158
393,10,3.0,945327625
393,17,3.0,945295151
393,19,4.0,945404310
393,32,4.0,945295475
393,34,4.0,945330140
394,1,4.0,902344663
394,17,5.0,902590675
394,21,4.0,902401912
394,34,3.0,902401563
396,21,4.0,1012520490
396,32,5.0,1012515139
396,34,2.0,1012519188
401,1,3.0,857214192
401,32,5.0,857213931
402,6,2.5,1090268818
402,21,1.0,1090264258
402,25,4.0,1090386631
402,34,2.5,1090266768
403,1,4.0,1299982013
403,2,3.5,1299982292
403,34,3.5,1299982104
404,1,4.0,881081638
404,6,4.0,881081943
404,25,5.0,881082329
404,32,3.0,881081590
407,1,5.0,1118263959
407,2,2.5,1118272309
407,6,3.0,1118266404
407,17,4.5,1118264786
407,32,4.0,1118264371
407,34,3.5,1118265319
408,2,3.0,837512305
408,6,2.0,837512415
408,10,3.0,837512144
408,17,5.0,837512319
408,19,1.0,837512193
408,21,3.0,837512193
408,25,1.0,837512382
408,32,3.0,837512240
408,34,2.0,837512175
409,6,4.5,1266754461
409,21,4.0,1338227190
409,32,4.5,1282906080
413,19,3.5,1132208126
414,1,3.5,1200849144
415,6,3.5,1395603897
415,32,3.5,1395567491
416,2,3.0,839605770
416,6,4.0,839606034
416,10,4.0,839605520
416,19,3.0,839605614
416,21,4.0,839605647
416,25,3.0,839605918
416,32,4.0,839605674
429,6,4.0,869079461
429,17,4.0,869079345
429,25,5.0,869079345
429,32,4.0,869079344
432,1,4.0,1075441976
432,2,3.5,1076104680
432,6,3.5,1074836788
432,10,3.5,1076103853
432,19,3.0,1074836567
432,32,4.5,1076104131
432,34,3.0,1076104200
434,10,3.0,840226452
434,17,4.0,840226682
434,19,3.0,840226553
434,21,4.0,840226585
434,25,4.0,840226622
434,34,4.0,840226520
439,10,3.5,1286596181
439,32,4.0,1286591951
445,10,5.0,1317757828
447,1,3.0,1262391692
447,2,3.0,1262392260
447,19,2.5,1262392188
447,25,1.5,1262391894
447,32,4.0,1202348617
448,1,1.0,1152401859
448,2,5.0,1152404522
448,34,4.0,1152402231
450,6,2.0,941597043
450,10,2.0,941597304
450,17,4.0,940214215
451,1,4.5,1220909024
451,2,4.5,1220909429
451,17,4.0,1220909269
454,2,1.0,1103207553
454,19,1.5,1103207606
461,1,5.0,938749090
461,2,2.0,938751088
461,6,3.0,938744283
461,25,4.0,938749219
464,10,3.0,840007135
464,34,5.0,840007286
465,1,1.0,848346073
465,2,4.0,848346025
465,34,5.0,848345945
467,10,3.0,836906956
467,17,5.0,836997861
467,21,4.0,836906996
467,25,5.0,836907165
469,10,2.0,839860881
470,1,5.0,852893110
470,17,4.0,852893110
470,25,5.0,852893110
472,1,4.0,1452577449
474,6,4.5,1450260670
476,1,5.0,986062968
476,6,3.0,986062670
476,21,4.0,986062670
479,1,2.5,1289361509
479,2,4.5,1289363445
479,10,3.0,1289362401
480,17,5.0,840898012
480,25,5.0,840898136
481,1,4.0,849525683
481,10,5.0,849617327
481,17,4.0,849525703
483,6,4.0,1102265118
483,10,3.0,1102265032
483,32,4.0,1102264964
484,1,3.0,866205577
484,6,4.0,866205712
484,10,3.0,846085712
484,19,3.0,846924909
484,21,3.0,846924909
484,32,5.0,846087675
484,34,3.0,846924844
486,1,5.0,945554857
486,10,4.0,945551022
486,17,4.0,945552576
486,34,4.0,945555057
488,10,5.0,965497569
494,2,4.0,976485799
495,1,4.5,1127082904
495,32,5.0,1127083975
497,1,2.0,835353692
497,21,4.0,835353709
497,25,4.0,835353864
497,32,3.0,835353727
505,1,5.0,851953776
505,32,3.0,851953776
506,1,0.5,1439251080
506,32,1.5,1439251502
508,1,1.0,1203241298
513,6,4.0,938575733
513,21,3.0,938574689
513,25,4.0,938573341
513,32,5.0,938573956
513,34,3.0,938573434
518,17,5.0,867008075
518,25,4.0,867008075
518,34,4.0,867011064
519,19,4.0,1296314943
519,32,4.0,1296314631
522,2,1.0,844514345
522,19,3.0,844514185
522,21,3.0,844514231
522,32,4.0,844514231
523,1,3.0,1129644995
523,2,3.5,1129644896
523,10,2.5,1129645157
523,25,2.5,1129569859
523,34,2.0,1129570902
528,2,3.0,835989936
529,6,2.0,837605117
529,17,3.0,837604959
529,21,4.0,837604804
529,25,3.0,837605069
529,34,3.0,837604785
530,34,3.5,1218148267
531,1,3.0,1236751323
533,10,3.0,831829333
534,1,2.5,1161153456
534,2,2.0,1161155451
534,10,3.0,1161154311
534,19,2.5,1161155549
534,21,3.5,1161154285
534,32,3.5,1161156859
535,2,2.5,1269411872
535,19,1.5,1269411880
535,34,3.5,1269411691
537,1,5.0,847343819
537,2,2.0,841300492
537,17,4.0,854952584
537,19,3.0,847343911
537,32,4.0,841300445
537,34,5.0,841300392
538,1,4.0,906130980
540,19,0.5,1143389919
540,32,4.5,1112114895
542,1,3.0,852724034
542,10,4.0,852725250
542,19,2.0,852726116
542,21,3.0,852725754
542,25,2.0,852724034
544,1,4.0,1005327104
546,10,3.0,841542129
546,19,3.0,841542189
546,21,4.0,841542039
546,25,4.0,841542364
546,32,5.0,841541748
546,34,1.0,841541859
547,1,4.0,853353104
548,32,4.0,981458174
550,1,4.0,941564190
550,17,5.0,941565508
550,21,5.0,941565095
550,34,5.0,941564135
553,1,3.0,861028482
553,32,3.0,861028482
554,19,1.0,836300435
556,2,3.0,837385091
556,10,4.0,837384822
556,17,4.0,837385108
556,19,3.0,837384911
556,32,4.0,837384966
556,34,5.0,837384886
558,1,4.0,997210288
558,2,2.0,997216839
558,6,5.0,997210564
558,10,3.0,997211360
558,17,1.0,997210411
558,21,3.0,997210632
558,25,5.0,997210334
558,34,4.0,997217932
564,1,5.0,944444614
564,6,5.0,944444169
564,21,4.0,944443864
564,25,5.0,944444041
564,32,5.0,944443975
564,34,4.0,944444320
565,1,5.0,848942656
565,2,4.0,848942646
565,34,1.0,848942577
568,1,4.0,1440613588
568,10,5.0,1440612980
570,6,4.0,1026927798
575,1,3.5,1111474754
575,10,2.0,1121496446
575,17,4.0,1121496503
575,19,1.5,1120022215
575,34,3.0,1121496428
577,10,3.0,832878470
577,21,3.0,832879133
577,25,4.0,832879149
577,34,2.0,832878887
580,1,4.0,1450421319
581,17,4.0,942086687
581,25,4.0,942169684
581,32,4.0,942086777
582,10,5.0,945663961
582,21,5.0,945584693
582,32,5.0,945636273
584,1,5.0,975779953
584,2,4.5,1061736385
584,6,4.5,1059841009
584,10,4.0,978371144
584,21,4.5,1059841048
584,25,4.0,978374465
584,32,5.0,975738644
586,1,4.5,1272934435
586,19,3.5,1271293112
593,1,4.5,1432857163
594,34,5.0,829559505
596,1,4.0,1119133226
596,10,3.0,1115490774
598,1,4.0,1452494128
598,6,3.0,1452494665
598,32,4.0,1452494169
599,1,3.0,1008026422
599,2,2.0,1008028885
599,10,4.0,1008032306
599,19,1.0,1008029903
599,34,2.0,1008026290
604,1,5.0,847668786
604,2,4.0,847668738
604,6,1.0,847668874
604,10,4.0,847668612
604,17,4.0,847668769
604,19,1.0,847668683
604,21,2.0,847668683
604,25,4.0,847668836
604,32,5.0,847668701
604,34,5.0,847668664
605,2,3.0,1147141491
605,10,4.5,1147141977
605,19,5.0,1147141499
606,1,5.0,974682581
606,34,5.0,974684012
607,32,5.0,1417528758
609,1,3.5,1184271414
609,6,3.5,1184969937
609,25,4.0,1184969935
609,32,4.5,1118769577
612,1,5.0,834110486
612,2,3.0,834111423
612,10,4.0,834110657
612,21,3.0,834110689
612,34,5.0,834110689
613,1,3.5,1139944431
613,6,4.0,1139518430
613,32,3.5,1139518071
614,1,4.0,1284727580
614,32,4.0,1284727318
615,1,3.0,833551049
615,2,3.0,833551465
615,34,3.0,833551132
616,1,5.0,1183694256
617,1,3.0,1342922178
618,17,4.0,885388055
619,6,4.0,842898478
619,10,3.0,842898137
619,19,3.0,842898176
619,25,3.0,842898365
622,17,5.0,841434803
625,1,5.0,830470837
625,10,4.0,830470795
625,19,2.0,830470971
625,21,4.0,830470853
625,34,2.0,830470908
627,1,2.5,1383629375
627,17,3.5,1383630976
627,32,4.5,1383629283
630,32,2.0,941801823
632,1,4.0,1430669327
633,2,1.5,1178293070
633,6,3.0,1178292959
633,10,3.5,1178292877
633,32,5.0,1178292786
635,1,3.5,1239061440
635,6,4.5,1238982819
638,17,4.0,1112329362
638,21,0.5,1112412030
639,1,2.0,1443239579
641,10,4.0,1042052398
644,10,3.0,832435632
649,1,5.0,834515385
649,10,3.0,834515347
651,1,4.5,1122694769
653,32,4.0,862508768
655,1,5.0,943987332
655,6,3.0,943987371
655,10,3.5,1158712345
655,21,3.0,1158712374
655,25,3.0,943986831
655,32,4.0,943987569
656,1,3.0,1019288151
665,6,5.0,1378658676
665,32,4.0,1381752383
668,1,3.0,834696760
668,2,3.0,834697351
670,1,5.0,1111758437
670,2,4.0,1111764359
670,6,4.0,1111758720
670,10,3.5,1111761673
670,17,4.0,1111756888
670,19,2.0,1111764367
670,21,4.0,1111756981
670,32,4.5,1111755198
670,34,5.0,1111757191
674,1,5.0,1137032753
674,21,5.0,1160675158
675,1,4.0,978240041
675,2,4.0,978241492
675,17,5.0,978240912
675,21,3.0,978242933
675,34,2.0,978240201
678,32,4.0,859356923
680,10,3.0,833628785
681,17,5.0,1125068072
681,34,4.0,1125068425
683,1,5.0,1111479066
683,2,3.5,1111479779
683,10,3.5,1111482968
683,19,3.0,1111479848
683,21,4.0,1111479384
683,34,3.0,1111479281
684,19,2.0,836082537
684,34,5.0,836082537
686,1,4.0,911989600
686,2,3.0,911989153
686,6,1.0,915532815
686,10,4.0,911989091
686,32,4.0,915533505
690,10,4.0,835197266
693,34,4.0,836857922
696,1,3.5,1243879223
698,1,3.0,1441035304
698,2,1.5,1441035650
698,32,4.0,1441035682
700,1,5.0,856025307
702,32,5.0,1442142890
703,1,5.0,847583652
703,2,3.0,839226226
703,10,3.0,839226049
703,19,1.0,839226112
703,21,5.0,839226112
703,32,5.0,839226157
705,2,4.0,1035383235
706,1,4.0,1308565301
706,17,4.0,1308565620
706,19,0.5,1278600195
707,1,4.0,1201390571
707,25,3.5,1201434293
707,32,4.5,1364586122
707,34,3.5,1201434183
710,19,4.5,1148179256
710,32,4.5,1148363706
715,10,4.0,834232130
715,19,4.0,834232275
716,1,2.5,1427622171
716,2,5.0,1452933819
718,1,5.0,828025178
718,2,4.0,828025178
718,10,3.0,828025178
718,32,4.0,828025178
720,34,5.0,828281637
722,1,4.0,1225293466
722,32,4.0,1225293486
726,1,4.0,1378222053
727,10,4.0,840299017
727,19,1.0,840299096
727,21,4.0,840299119
727,32,4.0,840299145
728,1,5.0,1190442071
728,2,3.5,1190542413
728,10,4.5,1190443027
728,17,5.0,1190444867
728,21,4.5,1190541632
728,32,5.0,1190442357
728,34,5.0,1190442868
732,10,5.0,845597482
735,1,5.0,832709468
735,2,4.0,832709761
735,6,2.0,832709862
735,10,3.0,832709468
735,25,3.0,834084599
735,32,3.0,832709548
735,34,3.0,832709548
736,32,4.0,1336715646
737,6,3.0,857468321
737,17,4.0,857468207
737,25,4.0,857468207
738,17,4.0,920829212
738,32,5.0,920829471
741,1,3.0,847289056
741,2,3.0,840385221
741,6,5.0,840385536
741,10,3.0,840384745
741,17,4.0,840385281
741,19,2.0,840384916
741,21,3.0,840384963
741,25,5.0,840385430
741,32,5.0,840385013
741,34,4.0,840384842
742,1,4.0,864219711
743,34,2.0,836536569
744,6,2.0,951376683
744,10,4.0,951376683
744,21,3.0,951376872
747,32,2.5,1407447406
748,1,4.5,1159239053
748,10,5.0,1159239276
748,19,4.0,1159237289
749,10,3.0,840837262
750,1,5.0,938977143
750,17,5.0,938973542
750,21,4.0,938974122
750,25,5.0,938973413
750,32,4.0,938974845
752,17,3.0,855703970
753,10,3.0,1007961377
757,1,4.0,1439505877
759,1,4.0,874983794
759,6,3.0,879652436
759,32,4.0,874984287
759,34,4.0,879654168
760,6,5.0,841612360
760,10,4.0,841612088
760,21,4.0,841612219
760,34,4.0,841612360
761,1,4.5,1109368891
761,17,3.5,1109367439
761,34,4.0,1109367393
764,1,4.0,860795630
768,1,4.0,1100149417
768,6,4.0,1100845600
768,21,4.0,1124624669
768,32,4.5,1101596894
768,34,3.5,1168802595
769,1,3.0,1217520213
771,1,1.0,868820899
771,32,3.0,868820899
773,19,3.0,847897347
773,32,4.0,847897366
773,34,3.0,847897330
774,1,2.0,1099357840
774,2,3.0,1099612194
774,10,4.0,1036348965
774,17,3.5,1115585869
774,19,2.5,1099356788
774,25,4.0,1036350939
774,32,2.0,1099612015
774,34,1.5,1099357832
777,32,3.0,1430333390
778,1,4.0,1111495076
778,32,2.0,1111495040
779,1,4.0,884974620
779,32,5.0,884969631
781,6,5.0,858789854
782,1,4.0,859866144
782,17,3.0,859866145
782,25,3.0,859866146
782,32,3.0,859866142
784,1,4.5,1224203024
784,2,3.0,1340233409
784,6,3.5,1340232707
784,10,3.0,1217894377
784,32,5.0,1217894486
790,10,3.0,867656444
790,21,3.0,867656282
790,32,5.0,867651150
793,1,4.0,1377445662
793,2,4.5,1377446401
793,19,4.5,1377446419
793,32,5.0,1377446149
795,2,3.0,845475501
795,19,3.0,845475358
795,34,3.0,845475323
799,1,4.5,1440059755
800,1,4.0,1437019610
800,19,3.0,1437021242
800,34,3.0,1437021227
801,10,4.0,1306210632
802,32,4.0,1434914974
803,10,4.0,834698947
803,19,3.0,834699036
804,10,3.0,837181986
804,21,4.0,837182191
804,32,4.0,837182310
804,34,4.0,837182169
805,1,5.0,1225267890
805,34,4.5,1225268938
806,10,3.0,835650101
807,1,4.5,1361089159
807,6,5.0,1361085169
807,32,5.0,1361085421
808,34,4.0,836116555
813,6,3.0,944934333
813,17,1.0,944933873
813,32,4.0,944937454
815,1,4.5,1136800269
815,2,3.0,1136803769
815,6,2.5,1136875243
815,10,3.0,1136805864
815,19,3.0,1136806487
815,21,2.0,1136865303
815,25,2.5,1136866264
815,32,3.5,1136801418
815,34,3.5,1136803387
816,32,5.0,1287915566
817,21,4.0,1048816650
820,1,3.0,1445467946
821,1,4.0,1069118704
823,1,4.0,846970667
823,17,5.0,838064639
823,19,1.0,838064381
823,21,5.0,838064380
823,34,5.0,838064361
832,19,1.0,1084358962
832,32,4.0,1084366532
834,1,5.0,854289748
834,19,3.0,854290906
834,34,3.0,854290794
835,6,3.0,1121931066
835,10,4.5,1121931380
835,32,3.5,1121930376
836,6,3.0,862581096
836,25,4.0,862581043
839,32,5.0,912601684
840,1,4.0,976577609
840,21,4.0,976577758
842,6,4.0,845740754
842,10,2.0,845736281
842,17,4.0,845740065
842,21,5.0,845736431
842,25,5.0,845738072
842,32,4.0,845736461
842,34,5.0,845736392
844,1,3.0,847306392
844,10,2.0,843582137
844,25,3.0,843582572
844,34,4.0,843582417
848,2,3.0,992895113
848,6,4.0,992954963
848,10,4.0,992895059
850,1,5.0,914083886
850,21,4.0,914084838
850,32,4.0,914082925
851,10,3.0,832580703
851,17,5.0,832580836
852,1,1.0,1440115383
856,1,5.0,1167076704
857,1,4.0,852277405
857,21,3.0,850401252
857,32,3.0,864820934
858,1,4.0,860869525
858,32,4.0,860869525
860,1,4.0,952375516
862,10,4.0,837724286
862,21,3.0,837724358
863,1,5.0,860326456
863,6,4.0,860326539
863,25,3.0,860326456
863,32,3.0,860326456
867,1,4.0,1264629520
867,32,4.5,1264551556
868,1,4.0,866208258
868,17,5.0,866208258
869,6,2.5,1143835758
869,19,1.5,1143836424
871,1,5.0,858096378
871,6,3.0,858096423
871,25,5.0,858096378
871,32,3.0,858096378
872,25,3.0,939058313
872,32,3.0,939056878
874,1,0.5,1413324944
874,32,4.5,1413325328
876,19,1.0,1076368218
877,25,2.0,954365571
879,6,3.0,832683828
879,10,3.0,832683596
879,25,4.0,832683763
879,32,4.0,832683707
881,32,3.5,1080555240
882,32,5.0,976317152
883,1,3.0,853783537
885,1,3.5,1139323960
886,25,5.0,837100410
