userId,movieId,rating,timestamp
1197,27,5.0,835487544
1204,8,2.5,1098699975
1204,9,2.5,1098839965
1204,13,2.0,1098700220
1204,23,3.0,1098658607
1208,12,4.0,1205361561
1216,26,2.5,1300582973
1221,9,1.0,865097368
1221,12,1.0,865097452
1228,9,4.0,957545784
1239,20,4.0,832982877
1239,27,4.0,832983223
1245,9,1.0,834057703
1245,15,2.0,834057685
1250,23,4.0,979354641
1294,26,4.0,849599564
1313,23,3.0,1153762438
1314,26,4.0,849544764
1324,20,3.0,1284964338
1348,20,3.0,1155023826
1349,4,4.0,844607865
1349,27,3.0,844608695
1356,26,5.0,849625682
1359,12,2.0,1109057029
1391,4,2.0,833550910
1391,15,3.0,833551063
1400,20,3.0,987638758
1400,27,3.0,989451197
1410,9,4.0,856708190
1410,12,3.0,856708260
1410,26,3.0,856708401
1438,15,1.0,846978799
1444,9,3.0,852735592
1470,4,3.0,844404229
1479,26,3.0,834074024
1487,15,4.0,913043669
1502,9,2.0,1450016434
1506,12,2.0,976152053
1506,26,5.0,976150432
1546,8,5.0,977851520
1546,13,4.0,977852518
1547,23,4.0,847295554
1551,13,3.0,941903792
1552,4,1.0,835890439
1552,9,3.0,835890607
1552,12,2.0,836315745
1552,15,2.0,835890513
1552,20,3.0,835890541
1552,23,3.0,835890402
1556,20,0.5,1267514147
1565,20,3.0,841896712
1574,13,4.0,1382864554
1595,27,3.0,857224974
1598,9,3.0,937347160
1598,23,4.0,937349052
1599,9,3.0,940272485
1599,26,4.0,940265244
1607,13,4.0,968196968
1607,23,4.0,968277134
1619,12,4.0,851672527
1619,26,4.0,851672708
1621,12,2.0,1043229661
1625,9,3.5,1359417592
1625,12,2.5,1359328494
1625,23,3.0,1359318741
1629,8,2.5,1161102376
1629,12,1.0,1159295883
1658,8,3.0,1111525358
1658,12,3.5,1111588279
1658,15,2.5,1111727371
1658,26,4.0,1111540312
1658,27,4.0,1111525348
1667,13,3.5,1123613202
1667,20,2.0,939816358
1667,26,3.0,939814724
1675,13,3.0,1424086272
1686,4,3.0,962857142
1690,23,5.0,829828576
1696,23,3.0,831829409
1722,12,3.0,1399580908
1738,12,2.0,954806447
1742,12,0.5,1095630203
1749,15,4.0,1037893442
1780,9,5.0,865515166
1780,12,4.0,865515192
1780,26,4.0,865515595
1787,26,3.0,850569120
1788,9,3.0,860895325
1824,4,2.0,975131739
1824,12,1.0,975132545
1824,15,1.0,974779924
1824,23,1.0,976761464
1849,20,3.5,1185316322
1852,20,3.5,1169981395
1853,9,3.0,852744299
1853,12,2.0,852744343
1858,23,3.0,1042980607
1911,12,2.0,862570727
1945,13,4.0,943980628
1950,13,4.0,974668526
1950,15,4.0,1087101680
1953,4,1.0,1178121024
1956,23,4.5,1161502003
1965,26,4.0,867858614
1992,26,4.0,1139290483
2017,4,1.5,1400306074
2022,23,4.5,1287742524
2024,26,4.0,829321239
2033,9,3.0,844275355
2033,20,3.0,844275286
2039,13,3.0,834258051
2039,26,5.0,834257606
2055,26,3.0,1136410548
2071,9,5.0,852298565
2071,12,3.0,852298593
2077,4,3.0,840628320
2077,20,3.0,840628417
2077,23,3.0,840628255
2104,26,5.0,851160991
2129,9,2.0,879288968
2129,12,2.0,879288187
2129,20,2.0,879289325
2134,20,3.0,833987163
2144,20,3.0,837492154
2150,26,4.0,850669838
2164,12,2.5,1288634864
2184,12,3.0,1221315426
2191,26,0.5,1349553249
2201,20,4.0,839428757
2201,23,4.0,836403682
2204,12,1.0,892332314
2204,27,3.0,883934192
2221,20,2.5,1190261096
2228,26,4.0,1299229069
2289,9,3.0,833829721
2289,15,4.0,833829614
2289,20,2.0,833829638
2289,23,2.0,833389769
2289,26,4.0,833829807
2294,26,5.0,833137727
2296,9,2.0,984083805
2296,20,3.0,984083985
2317,9,4.0,849937208
2317,12,5.0,849937254
2328,15,1.0,948836097
2328,20,2.0,948836001
2328,23,1.0,950422544
2331,13,3.0,1277051974
2332,26,5.0,851701897
2339,15,3.0,989358065
2340,15,4.0,1138982424
2340,23,4.0,1167139530
2372,20,3.0,1046224151
2373,15,4.0,901755664
2373,23,2.0,901756668
2397,15,2.0,1020486161
2397,23,4.0,1010896557
2400,4,2.0,848771437
2400,27,3.0,848771456
2404,15,2.5,1142021424
2404,23,3.0,1142021126
2429,13,4.5,1091777661
2432,4,2.0,1037830942
2432,12,1.0,1037138476
2435,8,3.0,835484704
2435,13,3.0,835484869
2448,12,1.0,846426543
2448,13,5.0,846426729
2448,23,3.0,845810927
2452,12,1.5,1445340821
2475,12,5.0,862110989
2487,15,2.5,1097967198
2509,8,5.0,965339124
2523,4,3.0,849539864
2525,4,2.0,832412802
2535,15,1.0,976363247
2560,4,2.0,1053700291
2576,26,4.0,828814756
2585,12,2.0,966018405
2595,23,4.0,830375650
2596,27,3.5,1363218508
2631,15,3.5,1146162054
2650,9,3.0,851090409
2663,4,5.0,845058169
2663,20,5.0,845058265
2675,9,3.0,854008614
2684,23,3.0,1017738243
2708,12,5.0,832778383
2711,8,2.0,984005461
2711,23,4.0,984093527
2711,26,3.0,984005188
2713,12,2.0,869580000
2713,15,4.0,869583357
2722,9,4.0,952891180
2730,4,4.0,848417914
2730,9,4.0,848418091
2730,12,4.0,848418404
2730,23,5.0,848417881
2730,27,3.0,848418850
2791,13,3.5,1372755879
2795,15,2.0,1081173081
2795,20,2.5,1081261273
2797,12,3.0,861098941
2805,27,3.0,852304370
2810,9,3.0,854226316
2816,12,2.0,1204916994
2845,12,2.0,1125654116
2851,4,4.0,844962168
2851,9,3.0,844962064
2851,20,5.0,844962168
2859,9,1.0,847355479
2859,20,2.0,847354790
2873,27,3.0,973729048
2876,4,3.0,842204037
2876,26,3.0,842204688
2878,13,3.5,1302828895
2912,12,3.0,860223636
2912,26,3.0,860220001
2931,4,4.0,999484215
2934,27,4.0,839308058
2942,26,5.0,990573212
2948,9,5.0,878127567
2948,20,3.0,921046511
2948,23,5.0,876036535
2963,23,3.0,957915423
2964,4,3.5,1075674835
2972,13,3.0,1076305398
2990,27,3.0,1111739905
3007,12,3.0,857516368
3017,4,3.0,982437115
3031,23,4.0,1232049856
3051,23,4.0,1206448919
3074,23,3.0,1445362920
3089,8,2.0,963431054
3115,26,3.0,939058583
3123,15,4.0,1198692106
3127,4,2.0,966714150
3127,12,1.0,966451686
3127,13,3.0,966705443
3127,15,2.0,966704927
3127,20,2.0,966704878
3127,23,1.0,966453103
3143,20,2.5,1111476123
3158,23,1.5,1092110612
3161,20,4.0,845662593
3161,23,4.0,845662531
3167,8,2.0,1210302021
3167,9,0.5,1210277254
3167,12,1.0,1210277903
3167,20,1.0,1210277458
3175,26,3.0,865738246
3179,9,3.0,845159397
3179,23,2.0,845157762
3186,15,3.0,1036968115
3186,20,3.0,1052605313
3187,20,2.0,847394960
3187,23,3.0,847394875
3200,26,3.0,852129058
3224,4,3.0,845632787
3229,12,2.0,857738728
3229,26,3.0,857738841
3241,4,3.0,849005290
3260,23,3.5,1217931010
3262,4,4.0,849282317
3262,27,4.0,849282830
3265,12,3.0,1406551774
3271,12,2.5,1108496372
3302,4,3.0,845068979
3302,15,4.0,845069270
3307,13,4.0,1114060341
3332,20,3.0,844979285
3361,15,3.0,984045188
3375,9,3.0,850980870
3379,4,2.0,1032298302
3388,8,2.5,1331533742
3403,23,2.0,1142651340
3408,9,3.0,984271269
3408,12,2.0,1015182796
3408,20,5.0,984271398
3410,4,4.0,842885252
3410,8,3.0,842885600
3410,9,3.0,842885680
3410,20,3.0,842885355
3410,27,3.0,842887224
3429,9,3.0,1002645612
3429,15,3.0,1002645731
3429,20,3.0,1002645844
3432,13,4.5,1304720224
3449,26,3.0,855242610
3462,20,3.0,836861823
3463,9,3.0,949468260
3463,20,3.0,949470841
3476,15,3.0,834352451
3504,12,4.0,1297528743
3516,13,4.5,1305749088
3519,9,4.0,850314912
3519,20,4.0,850315782
3519,23,4.0,850315782
3527,15,3.5,1137479144
3533,15,3.0,1122578316
3540,26,3.0,882379273
3546,9,3.0,836487349
3546,12,3.0,836488168
3546,20,3.0,836487260
3546,23,3.0,836487104
3570,23,4.0,1196690320
3574,4,1.0,837214739
3574,15,3.0,837215303
3576,20,3.5,1329164363
3578,20,3.5,1333032588
3579,12,3.0,864374971
3579,26,4.0,864375176
3596,20,2.0,1186514858
3596,23,2.0,1259314480
3627,4,1.0,836795973
3627,9,2.0,836795205
3627,20,3.0,836795205
3627,23,3.0,836795953
3631,12,3.0,860504796
3635,26,5.0,831735893
3640,20,5.0,840823684
3642,9,3.0,843842776
3642,15,4.0,843842643
3642,20,3.0,843842747
3642,23,3.0,843865403
3642,27,3.0,843867595
3645,23,4.0,836836524
3645,27,1.0,837012631
3646,26,4.5,1111478023
3674,26,4.0,1010042451
3678,27,4.0,1008619377
3693,13,4.0,834596654
3699,20,3.0,880140144
3708,9,3.0,862920516
3708,12,3.0,862920549
3710,20,3.0,1266791710
3714,9,3.0,866674436
3714,12,3.0,866674436
3717,9,3.0,835365134
3717,20,5.0,835365374
3734,4,3.0,989504395
3734,12,2.0,989243164
3734,15,3.0,989242780
3744,4,4.0,962558433
3775,15,1.0,835825816
3775,20,4.0,835825839
3775,23,3.0,835826130
3797,4,3.0,833556355
3797,15,4.0,833556496
3797,23,3.0,833556354
3808,26,3.5,1212251929
3817,20,3.0,1008880656
3820,26,3.5,1108570849
3847,9,5.0,863357475
3849,13,3.5,1261101868
3864,9,3.0,863084237
3864,12,2.0,863084270
3865,9,3.0,850971085
3870,9,3.0,845759484
3872,20,4.0,952799537
3873,9,3.0,850888223
3873,12,4.0,850888253
3881,9,3.0,852143606
3894,20,3.5,1271184813
3909,15,3.0,837934271
3909,23,4.0,837933818
3913,4,1.0,844789072
3913,20,3.0,844789105
3946,26,4.0,874766338
3974,9,4.5,1066326207
3988,8,3.0,840836331
3988,13,3.0,840836306
3992,9,1.0,868793480
4020,9,3.0,853356156
4020,15,3.0,853358454
4020,20,3.0,853359947
4022,27,3.5,1159238776
4035,13,2.0,1007272188
4036,12,3.0,1194747128
4036,15,3.5,1117109879
4038,23,0.5,1064799400
4039,12,5.0,857922129
4072,9,1.0,860589301
4072,12,1.0,860589371
4072,15,3.0,860593476
4072,23,1.0,860605933
4086,13,5.0,924405611
4092,23,4.0,975453332
4094,20,3.0,848013886
4094,27,4.0,848014364
4096,12,3.0,1076753479
4099,9,4.0,991774175
4101,12,1.0,957795321
4107,13,1.0,974771884
4113,12,3.0,864866088
4117,23,3.5,1069368970
4123,4,3.0,957831388
4163,15,4.0,838045572
4179,4,3.0,850058291
4179,26,5.0,850056362
4185,12,3.5,1214099795
4193,20,3.0,1432522651
4193,23,3.0,1432522117
4196,4,3.0,835360537
4196,12,3.0,841671329
4196,20,3.0,841670890
4208,12,1.0,1017680092
4208,20,3.0,1017599150
4208,26,3.0,1041120474
4208,27,3.0,1027544894
4211,4,5.0,1444140387
4214,4,1.0,864233879
4214,12,1.0,864217329
4222,9,3.0,847002518
4222,23,3.0,847002715
4228,9,4.0,850146557
4248,20,4.0,838643807
4259,20,5.0,862055792
4265,23,1.0,945136528
4275,20,2.0,942169359
4275,23,3.0,951945108
4276,4,1.0,832876970
4282,12,3.5,1097108428
4282,15,3.5,1098566535
4287,12,2.0,1012832755
4292,20,2.5,1131347313
4296,23,4.5,1150610900
4297,9,3.0,867915072
4297,20,3.0,867918914
4297,23,3.0,867918648
4311,12,3.0,838998085
4311,15,3.0,838997715
4328,12,2.0,945875059
4328,15,5.0,945872711
4344,9,4.0,855486438
4351,15,5.0,959402517
4351,20,5.0,959402447
4360,4,3.0,852197758
4401,23,3.0,1031881525
4401,26,4.0,1031882166
4415,4,3.0,1268932264
4415,9,3.0,1268928223
4415,12,2.0,1268679693
4415,15,3.5,1268931152
4415,27,3.0,1269209459
4429,26,4.0,1179690595
4434,23,3.5,1188917895
4447,9,3.0,850969698
4452,4,3.0,861296119
4459,9,3.0,1121734450
4459,15,3.0,1122258560
4459,23,1.0,1121734769
4459,26,3.5,1122224306
4459,27,3.0,1122776026
4476,23,1.0,1132595818
4476,27,2.5,1132595282
4519,12,1.0,850734562
4521,20,2.0,831986456
4523,13,4.0,833917674
4538,12,4.0,858164473
4539,12,5.0,1300487246
4542,15,2.0,829416286
4542,23,4.0,829416022
4559,9,3.0,844128457
4559,15,2.0,844128487
4559,20,3.0,844128434
4559,23,3.0,844127892
4585,12,4.0,974325685
4588,15,2.5,1296831319
4596,9,3.0,853847698
4596,26,3.0,853847760
4607,9,4.0,857529849
4607,26,4.0,857529979
4628,20,3.0,1112164027
4628,23,2.5,1111474430
4630,12,1.0,853432264
4644,15,2.0,1042391223
4646,9,3.0,838370176
4646,15,4.0,838369216
4646,20,4.0,838369216
4646,23,3.0,838368828
4653,26,4.0,858985107
4661,20,2.0,1042597563
4662,8,1.0,1054038422
4662,13,4.0,1054038425
4663,23,4.5,1376161760
4664,27,4.0,1111663485
4676,13,3.5,1395675766
4690,15,2.0,833436082
4690,23,2.0,833435976
4693,20,3.0,1196007647
4716,26,5.0,861707154
4726,9,4.0,846621051
4726,13,3.0,846621551
4726,20,4.0,846620868
4729,20,4.0,1190197419
4733,23,3.0,1094210449
4739,12,2.0,865259712
4739,26,3.0,865260075
4740,8,3.0,839352933
4744,20,1.0,831622845
4744,23,1.0,831621850
4793,4,1.0,840647730
4793,9,4.0,840649008
4796,8,4.0,838568365
4796,13,3.0,838569652
4797,9,1.0,866568871
4798,12,2.0,850667004
4818,20,2.0,1245003887
4818,23,3.0,1245005003
4834,23,3.0,996636515
4844,4,2.0,980734955
4844,20,3.0,980792909
4847,15,2.5,1264965628
4847,20,2.0,1111952002
4851,8,3.0,852140412
4860,20,3.0,1261062208
4865,26,3.0,970848666
4865,27,2.0,970859465
4887,12,2.0,1199225629
4887,26,3.5,1199310651
4890,13,4.0,1286212215
4937,26,1.0,832464413
4947,13,3.0,1178459580
4969,12,4.0,852205101
4992,13,3.0,1240004864
4993,23,4.0,1008170029
5014,4,2.0,995174541
5030,15,3.0,1225999657
5034,15,3.0,939064494
5038,26,3.0,992073630
5040,12,3.0,1434973991
5045,12,3.0,1028764395
5045,13,1.0,1029216741
5045,20,2.0,1028753931
5045,23,1.0,1029115325
5046,23,3.0,837674430
5104,9,1.0,975220179
5104,12,3.0,975222613
5104,13,1.0,975220974
5104,23,1.0,975226500
5117,4,1.0,835834114
5117,9,4.0,835834394
5117,12,4.0,835834747
5117,20,5.0,835834264
5117,23,3.0,835870433
5129,4,3.5,1065583926
5191,20,3.0,974774068
5197,26,4.0,865018725
5199,15,2.0,1083013135
5202,12,2.0,862503354
5213,12,1.0,1001551186
5213,13,2.0,1001611079
5213,15,1.0,1001537648
5213,23,1.0,1001610729
5220,26,3.5,1172178633
5246,23,4.5,1347541416
5268,9,5.0,858179788
5268,12,5.0,858179828
5310,4,4.0,840119938
5318,9,3.0,867853522
5362,9,3.0,866529079
5362,12,2.0,866529080
5452,15,4.0,945859445
5453,23,4.0,839067846
5484,27,3.5,1334365980
5499,26,2.5,1256464665
5503,4,3.0,844786301
5535,9,2.0,863634960
5535,26,3.0,863635182
5536,9,5.0,852212695
5536,12,3.0,852212742
5557,12,5.0,862158113
5557,20,4.0,862159615
5560,4,3.5,1210635108
5563,9,3.0,855007028
5576,4,2.0,974773751
5576,26,4.0,974687739
5623,8,3.0,852318261
5623,12,2.0,852316051
5623,27,5.0,852317812
5632,9,3.0,833551597
5632,23,3.0,833551328
5634,9,4.0,851338997
5683,4,3.0,853440450
5691,9,3.0,864833566
5693,23,3.0,1229143170
5715,15,5.0,839612025
5725,27,3.0,1278779055
5735,15,3.0,1075813119
5736,23,3.0,830939490
5766,12,2.0,850435271
5783,8,2.0,1225645254
5783,12,0.5,1225564611
5786,23,2.5,1100878913
5811,8,3.0,836751933
5813,9,2.0,951073637
5813,12,1.0,951073240
5813,13,2.0,952026067
5813,15,3.0,951074096
5833,9,2.0,1135941099
5833,12,1.5,1117093286
5833,23,3.5,1135940815
5834,9,4.0,999295427
5840,20,3.5,1268692706
5886,8,3.5,1074643063
5898,20,2.0,1234818685
5898,23,1.5,1120632780
5898,27,1.5,1120568780
5908,27,3.0,962636637
5912,9,2.0,1054240544
5912,20,3.0,1054240109
5912,23,2.0,1054240168
5912,27,3.0,1054239347
5930,20,5.0,1212803751
5950,20,3.0,845924113
5950,23,3.0,845924019
5956,13,3.5,1057207241
5964,13,3.0,938878567
5986,23,2.5,1139477807
6008,12,2.0,862491018
6009,12,2.0,866051005
6036,4,5.0,845813347
6036,8,5.0,845813816
6036,12,5.0,845813778
6036,13,5.0,845814062
6036,15,3.0,845813465
6036,20,3.0,845813391
6036,26,2.0,845813891
6036,27,5.0,845813927
6057,12,2.0,860734879
6068,4,1.0,943736535
6082,26,2.0,1245440616
6104,27,4.0,1274509331
6107,9,3.0,961728737
6107,15,4.0,961728547
6127,15,3.5,1358112581
6127,20,3.0,1265538855
6134,23,4.0,1205537055
6149,4,1.0,862383506
6149,12,1.0,861635997
6149,15,1.0,862381972
6149,26,3.0,862383098
6157,9,1.5,1445087938
6157,20,2.5,1444046444
6157,23,3.0,1444046408
6181,9,3.0,858546215
6181,12,1.0,858546262
6181,26,4.0,858546394
6190,12,3.5,1443390028
6197,12,3.0,848516388
6197,20,3.0,848515474
6197,23,3.0,848515332
6199,27,3.5,1417141269
6203,9,2.0,974744647
6203,26,2.0,974744647
6208,12,4.0,851950640
6208,26,3.0,851950695
6216,26,2.5,1318462986
6224,15,1.0,944959681
6232,8,3.0,945051488
6232,13,4.0,946261795
6262,9,3.0,1181706306
6262,20,3.0,1065221407
6262,23,2.5,1259307364
6275,4,2.0,951694198
6282,4,3.0,831467745
6282,15,2.0,831467837
6282,26,5.0,825001665
6293,23,4.0,838931444
6296,12,2.5,1076972947
6296,23,2.5,1079264548
6297,4,2.0,886932584
6297,27,2.0,886931735
6298,23,3.0,844260992
6300,15,2.0,1000223926
6302,4,3.0,1115432673
6303,9,3.0,1115668518
6303,20,3.0,1115535313
6303,26,3.5,1113123467
6309,23,2.0,838942584
6314,9,3.0,861290003
6314,12,3.0,861290063
6380,13,3.0,945648556
6400,9,3.0,866134982
6406,12,3.0,850394043
6407,4,4.0,865765012
6407,12,3.0,862657807
6407,13,3.0,865765498
6407,20,3.0,865707790
6407,23,3.0,865765122
6407,27,3.0,865706780
6411,12,3.0,883842160
6420,9,2.0,984289847
6420,12,1.0,981017886
6420,15,3.0,981024059
6420,23,2.0,997739266
6420,26,5.0,981019950
6430,26,5.0,868208492
6468,4,4.0,947050341
6468,12,2.0,947051105
6504,15,0.5,1192522751
6511,26,5.0,867628734
6517,12,2.0,861284455
6519,4,2.0,1021434102
6521,9,3.0,854350422
6530,4,2.5,1422167722
6530,8,3.0,1424562298
6530,9,3.0,1419910447
6530,12,2.0,1423790397
6530,13,2.5,1424552011
6530,15,3.0,1422168606
6530,20,3.0,1424061501
6530,23,2.5,1419910414
6530,26,3.0,1424285575
6540,9,3.0,857825836
6541,12,2.5,1401870789
6563,9,1.0,1176270128
6579,23,3.0,837855134
6581,8,2.5,1260760701
6581,12,2.5,1260760374
6588,15,0.5,1322780731
6606,23,3.0,888867764
6615,20,2.0,836357392
6615,23,2.0,836357074
6617,12,2.0,1107644774
6621,12,2.0,862476931
6648,9,3.0,880372390
6648,20,3.0,880917597
6648,23,2.0,880916393
6648,26,1.0,880913949
6652,12,2.5,1292943672
6666,26,4.0,845586506
6667,13,3.0,831602172
6684,27,4.5,1381956479
6701,12,3.0,1453092002
6701,20,4.0,1453091993
6717,23,3.0,843719336
6720,9,3.0,850311749
6720,12,1.0,850311787
6720,26,3.0,850311863
6729,8,5.0,835788607
6735,12,4.0,856127242
6736,12,2.5,1227268646
6736,20,2.0,1225999591
6736,23,3.0,1225799487
6746,15,3.5,1115358403
6756,9,3.0,991777550
6781,9,5.0,864823591
6781,12,4.0,864823650
6795,4,4.0,994352076
6804,13,2.5,1264418804
6806,26,3.0,852501917
6827,23,4.0,838753366
6870,12,1.0,863860546
6877,9,3.0,869542670
6879,4,3.0,940413675
6879,27,3.0,940413129
6896,12,1.5,1241547264
6905,4,4.0,849263979
6905,20,4.0,849263979
6927,9,2.5,1113327421
6928,4,3.0,845001689
6928,9,3.0,845001747
6928,15,2.0,845001747
6928,27,3.0,845001953
6962,27,4.0,847145874
6963,4,2.0,911390457
6963,27,4.0,911322636
6977,9,3.0,854382435
7020,20,3.0,833217654
7021,9,1.0,889048447
7021,20,1.0,889048523
7047,23,3.5,1231702994
7049,12,4.0,1302682812
7056,9,4.0,850011169
7073,4,3.0,835870753
7096,15,5.0,859814267
7102,26,3.5,1270188651
7106,4,2.0,996245557
7106,26,2.0,879170982
7114,23,3.0,832861105
7120,12,2.0,1302584187
7144,9,3.0,829086042
7153,8,4.5,1116017810
7153,13,3.0,1116010848
7153,26,4.0,1116020553
7153,27,5.0,1116010178
7161,26,4.0,1355296211
7164,23,3.0,945986112
7175,15,4.0,832774490
7175,20,3.0,832774512
7186,4,3.0,838039071
7186,23,4.0,838039036
7196,4,3.0,835263214
7212,9,3.0,829012220
7219,15,2.0,844386102
7219,26,4.0,844386423
7242,9,3.0,857497993
7289,8,4.0,956626541
7289,15,4.0,956626696
7293,12,3.0,1433697345
7310,4,3.0,946090189
7310,9,3.0,946091695
7310,23,3.0,946440191
7326,15,3.0,840228302
7326,20,1.0,840228302
7326,23,3.0,840899111
7326,27,3.0,840900183
7335,23,5.0,828609887
7338,9,3.0,835455152
7338,12,3.0,835454677
7345,12,1.0,1091131239
7366,23,4.0,1226902289
7377,26,2.0,1201530339
7380,9,4.0,860097367
7409,23,4.0,1225556186
7410,23,3.0,828453664
7422,8,2.0,946524316
7426,4,3.0,1049879850
7426,20,5.0,1023778972
7427,26,4.0,841217370
7446,12,4.0,836674169
7446,23,4.0,836674612
7473,4,3.0,840722413
7473,13,4.0,840722804
7473,27,3.0,840722757
7484,12,4.0,862645232
7489,23,3.0,842335688
7507,4,3.0,847345656
7507,27,4.0,847345983
7518,12,2.5,1216106544
7524,4,3.0,857232423
7524,9,3.0,855224918
7524,15,3.0,856866871
7524,20,3.0,856866758
7524,23,3.0,856869635
7531,23,2.0,1291493760
7535,9,5.0,866425863
7535,20,2.0,866654801
7535,26,5.0,866425827
7548,26,2.0,1030993986
7551,9,1.0,1174603497
7564,4,3.0,852754703
7564,27,3.0,852753802
7569,26,5.0,854814822
7575,8,4.5,1107745414
7596,23,4.0,845569880
7618,9,2.0,914971284
7618,15,1.0,914971464
7625,4,4.0,944973641
7631,8,2.0,840651974
7637,20,4.0,946803813
7638,8,3.0,844913667
7647,26,3.0,859547246
7653,23,2.0,833480242
7666,8,4.0,833810438
7666,9,4.0,833810028
7666,15,4.0,833224310
7666,20,4.0,833224342
7666,23,3.0,833224198
7666,27,4.0,833811510
7710,20,3.0,1273835968
7713,27,4.0,1199040069
7716,26,5.0,843057851
7719,12,4.0,1259890955
7724,23,3.0,1282754773
7731,12,2.0,862233452
7734,15,3.0,915481194
7734,20,3.0,915478526
7755,12,4.0,1286913272
7759,9,1.0,854101015
7759,26,4.0,854101075
7783,4,4.0,950282271
7783,9,1.0,950224256
7783,26,4.0,950223146
7811,4,2.0,832079583
7831,9,3.0,850995272
7838,9,4.0,999475360
7848,9,2.0,837579577
7855,9,3.0,874606294
7889,4,1.0,841519102
7889,9,3.0,841519308
7889,20,1.0,841519177
7905,4,3.0,832255932
7914,26,3.5,1356988673
7922,4,4.0,844766853
7942,23,4.0,835209362
7942,27,3.0,835210288
7958,9,5.0,852536030
7962,23,3.0,837895104
7966,12,3.0,845294308
7988,8,1.0,998351302
7988,15,1.0,996122312
7988,23,4.0,998614801
7990,20,3.0,1142190076
7990,23,3.5,1142291295
8017,8,2.0,1128473873
8017,27,4.0,1128473628
8051,4,2.0,1111620868
8057,9,5.0,850710488
8057,12,3.0,850710544
8068,13,4.0,947816081
8089,12,3.0,860101513
8091,4,3.0,1047675539
8096,23,2.0,1077694459
8100,26,4.0,975115914
8102,12,1.0,984880127
8111,23,4.5,1186687074
8120,9,4.0,1121004390
8122,9,5.0,861098188
8122,12,5.0,861098256
8132,9,3.0,852045047
8143,20,3.0,1264480961
8163,26,5.0,1216743159
8183,20,5.0,1282173063
8218,4,3.0,903297542
8218,8,3.0,1009924214
8218,9,1.0,1014597314
8218,12,4.0,903298662
8218,27,4.0,930241535
8226,15,2.0,1086818587
8237,9,3.0,1079416253
8241,9,1.0,851344135
8243,20,3.0,860053929
8243,27,3.0,847626426
8245,26,5.0,966908788
8284,4,3.0,836426316
8284,9,3.0,836426504
8284,20,3.0,836426433
