userId,movieId,rating,timestamp
54,94070,2.5,1354416983
55,21,2.0,949961749
55,50,4.0,949961607
55,86,3.0,949961960
55,260,4.0,949961839
55,349,3.0,949961679
55,377,3.0,949961749
55,380,4.0,949961679
55,480,3.0,949962047
55,587,5.0,949959489
55,589,4.0,949961647
55,590,5.0,949962047
55,592,2.0,949961909
55,648,4.0,949961774
55,733,4.0,949961940
55,736,2.0,949961803
55,780,4.0,949961728
55,908,3.0,949959463
55,1047,3.0,949961706
55,1079,4.0,949962153
55,1127,5.0,949961960
55,1196,4.0,949961839
55,1197,5.0,949961870
55,1198,5.0,949961839
55,1210,5.0,949961870
55,1220,5.0,949962184
55,1259,5.0,949961870
55,1262,5.0,949961839
55,1270,5.0,949962094
55,1290,3.0,949959463
55,1291,5.0,949961839
55,1297,2.0,949962184
55,1307,5.0,949962122
55,1370,3.0,949961774
55,1408,3.0,949961679
55,1488,2.0,949961803
55,1518,3.0,949961803
55,1527,4.0,949961728
55,1573,4.0,949961728
55,1580,4.0,949961728
55,1608,3.0,949961679
55,1610,5.0,949961706
55,1663,5.0,949962122
55,1968,4.0,949962153
55,2000,4.0,949962122
55,2003,3.0,949962184
55,2028,5.0,949961633
55,2058,1.0,949961706
55,2100,3.0,949962222
55,2115,3.0,949961940
55,2134,4.0,949962222
55,2174,3.0,949962184
55,2240,4.0,949959490
55,2243,2.0,949962184
55,2248,3.0,949962153
55,2278,2.0,949961728
55,2324,5.0,949961472
55,2352,4.0,949962122
55,2353,3.0,949961706
55,2406,5.0,949961890
55,2407,3.0,949962153
55,2427,1.0,949961679
55,2485,2.0,949959490
55,2571,5.0,949961647
55,2617,3.0,949961803
55,2628,4.0,949959490
55,2640,3.0,949961909
55,2671,1.0,949961493
55,2694,4.0,949961493
55,2706,5.0,949961493
55,2716,3.0,949962094
55,2736,2.0,949962222
55,2763,2.0,949961472
55,2772,5.0,949961493
55,2791,5.0,949962122
55,2795,5.0,949962122
55,2797,3.0,949962153
55,2804,4.0,949962094
55,2871,4.0,949961870
55,2915,3.0,949962122
55,2916,5.0,949961925
55,2918,5.0,949962094
55,2997,4.0,949959720
55,3039,5.0,949962153
55,3052,4.0,949959560
55,3104,5.0,949961909
55,3107,4.0,949961803
55,3114,4.0,949959560
55,3148,3.0,949959560
55,3174,2.0,949959560
55,3256,4.0,949961706
64,1,3.0,902067237
64,11,4.0,902066235
64,31,3.0,902069845
64,34,2.0,902067848
64,36,3.0,902064565
64,50,3.0,902064506
64,74,3.0,902069362
64,114,4.0,902068941
64,140,4.0,902069665
64,144,3.0,902070114
64,150,3.0,902068039
64,207,3.0,902069665
64,218,3.0,902070140
64,222,3.0,902070140
64,249,3.0,902069080
64,265,5.0,902066441
64,280,3.0,902068550
64,287,4.0,902066584
64,300,3.0,902069400
64,318,3.0,902065072
64,334,4.0,902069613
64,345,4.0,902067933
64,348,4.0,902069400
64,350,3.0,902069873
64,356,3.0,902067874
64,372,3.0,902069302
64,538,3.0,902067792
64,539,4.0,902068621
64,541,4.0,902067042
64,556,3.0,902067985
64,595,4.0,902068284
64,608,4.0,902065659
64,628,3.0,902070114
64,648,3.0,902070114
64,805,3.0,902067569
64,830,3.0,902069431
64,832,4.0,902069247
64,848,4.0,902065754
64,953,5.0,902064470
64,994,4.0,902066695
64,1012,4.0,902069665
64,1035,4.0,902067904
64,1042,2.0,902068461
64,1080,2.0,902069302
64,1101,3.0,902068621
64,1136,1.0,902066861
64,1179,5.0,902066297
64,1188,4.0,902066794
64,1196,1.0,902066878
64,1203,3.0,902064470
64,1225,3.0,902065841
64,1246,4.0,902067386
64,1257,4.0,902069080
64,1265,2.0,902069793
64,1271,4.0,902067182
64,1285,4.0,902069518
64,1302,5.0,902068098
64,1307,3.0,902068177
64,1356,3.0,902068550
64,1358,4.0,902066794
64,1399,4.0,902068070
64,1412,4.0,902068461
64,1416,5.0,902066107
64,1479,5.0,902066330
64,1500,4.0,902067659
64,1517,4.0,902069490
64,1552,4.0,902064971
64,1569,4.0,902068070
64,1573,1.0,902067715
64,1584,5.0,902065955
64,1614,4.0,902067628
64,1617,3.0,902065925
64,1625,3.0,902067073
64,1641,3.0,902068203
64,1645,3.0,902067042
64,1667,2.0,902065294
64,1672,3.0,902067904
64,1680,4.0,902069613
64,1682,3.0,902067129
64,1704,4.0,902065494
64,1711,4.0,902069719
64,1721,5.0,902065242
64,1727,3.0,902070164
64,1747,2.0,902068867
64,1777,3.0,902068399
64,1784,2.0,902066861
64,1801,2.0,902064813
64,1810,4.0,902065368
64,1876,3.0,902064246
64,1955,4.0,902066794
64,1961,3.0,902066441
64,2006,4.0,902064401
64,2112,3.0,902068650
66,1,5.0,1152584198
66,39,4.0,1152580259
66,48,3.5,1152580181
66,104,4.5,1152580855
66,158,2.5,1152580186
66,231,3.5,1152580774
66,296,4.5,1152580773
66,364,5.0,1152580771
66,367,3.5,1152580961
66,377,4.0,1152584459
66,440,3.5,1152584569
66,480,4.5,1152584195
66,520,4.0,1152580182
66,586,3.0,1152580253
66,588,4.5,1152580768
66,593,3.5,1152584456
66,597,4.0,1152584192
66,724,3.5,1152580848
66,908,3.5,1152580153
66,910,5.0,1152580999
66,919,3.5,1152580845
66,920,4.0,1152580137
66,923,2.0,1152580142
66,1042,4.5,1152580843
66,1230,5.0,1152580146
66,1258,3.5,1152580992
66,1265,4.5,1152580958
66,1367,2.5,1152580306
66,1380,4.0,1152580158
66,1485,4.0,1152580299
66,1580,4.0,1152580248
66,1645,4.5,1152584233
66,1653,4.0,1152580149
66,1673,3.5,1152580808
66,1777,4.0,1152580805
66,1994,3.0,1152580293
66,2081,5.0,1152580177
66,2083,4.5,1152584816
66,2302,2.5,1152580179
66,2321,5.0,1152580191
66,2355,4.5,1152584226
66,2395,5.0,1152580290
66,2413,3.5,1152584783
66,2502,4.0,1152580161
66,2541,4.0,1152584780
66,2599,4.0,1152580157
66,2657,4.5,1152580795
66,2671,4.0,1152580794
66,2706,3.0,1152580283
66,2712,2.0,1152584224
66,2762,3.5,1152584455
66,2763,5.0,1152584479
66,2804,4.0,1152580280
66,2918,3.5,1152584218
66,2959,4.0,1152580978
66,2987,3.0,1152584216
66,3052,4.5,1152580188
66,3081,4.0,1152580278
66,3114,4.0,1152580275
66,3408,3.0,1152580791
66,3844,4.0,1152584599
66,3948,4.0,1152580975
66,3977,3.5,1152584213
66,4014,3.5,1152584210
66,4022,3.5,1152584208
66,4027,3.0,1152580779
66,4226,3.0,1152580274
66,4886,4.5,1152584205
66,4896,4.5,1152580268
66,4963,5.0,1152584474
66,4979,5.0,1152580266
66,5816,4.0,1152584468
66,5902,3.0,1152580337
66,5954,4.0,1152584586
66,5956,4.0,1152584585
66,5991,4.5,1152580335
66,5995,3.5,1152580860
66,6377,5.0,1152580969
66,6539,4.5,1152580967
66,6711,5.0,1152580265
66,6942,3.5,1152580332
66,7153,3.0,1152580169
66,7361,4.5,1152580965
66,7438,5.0,1152584203
66,8376,1.5,1152580329
66,8784,5.0,1152584579
66,8949,4.0,1152580326
66,8961,5.0,1152580963
70,6,1.0,974729633
70,17,5.0,974686964
70,21,3.0,974729600
70,232,4.0,974686913
70,265,5.0,974686964
70,290,4.0,974686913
70,296,5.0,974686836
70,318,5.0,974686836
70,377,4.0,974729724
70,457,3.0,974729540
70,474,3.0,974729600
70,480,2.0,974686574
70,553,4.0,974686574
70,589,4.0,974729633
70,592,2.0,974729785
70,593,4.0,974686871
70,608,5.0,974686871
70,733,3.0,974729833
70,858,5.0,974729467
70,969,4.0,974729467
70,994,3.0,974686937
70,1036,5.0,974729498
70,1041,3.0,974686871
70,1101,4.0,974729855
70,1129,3.0,974729785
70,1196,4.0,974729467
70,1197,4.0,974729540
70,1198,5.0,974729467
70,1200,3.0,974729633
70,1213,3.0,974686836
70,1214,4.0,974729498
70,1220,5.0,974729785
70,1221,4.0,974729467
70,1233,3.0,974686913
70,1240,5.0,974729540
70,1242,4.0,974729498
70,1275,4.0,974729811
70,1291,3.0,974729571
70,1304,4.0,974729467
70,1356,2.0,974729758
70,1370,4.0,974729833
70,1374,4.0,974729724
70,1387,4.0,974729540
70,1518,3.0,974729724
70,1580,2.0,974729855
70,1610,4.0,974729811
70,1704,3.0,974686913
70,1954,5.0,974729571
70,2000,4.0,974729655
70,2028,4.0,974686913
70,2115,3.0,974729811
70,2194,3.0,974729676
70,2278,2.0,974729724
70,2288,3.0,974729724
70,2291,3.0,974687016
70,2333,4.0,974687016
70,2334,3.0,974729758
70,2344,2.0,974729655
70,2353,3.0,974729833
70,2366,2.0,974729498
70,2403,5.0,974729655
70,2406,3.0,974729785
70,2501,4.0,974686990
70,2527,3.0,974729855
70,2640,4.0,974729724
70,2641,4.0,974729785
70,2858,4.0,974686836
70,2872,4.0,974729724
70,2916,5.0,974729600
70,2951,4.0,974729600
70,2966,4.0,974686913
70,2985,4.0,974729758
70,3029,3.0,974729634
70,3062,3.0,974729724
70,3256,3.0,974729676
70,3384,4.0,974729758
70,3412,4.0,974686574
70,3430,3.0,974729571
70,3489,2.0,974686574
70,3494,2.0,974686574
70,3555,4.0,974729758
70,3578,5.0,974729676
70,3702,2.0,974729540
70,3703,2.0,974729540
70,3763,4.0,974729811
70,3769,2.0,974729833
70,3897,4.0,974686640
70,3911,4.0,974686640
70,3948,2.0,974686640
70,3967,5.0,974686640
88,17,5.0,962564825
88,25,4.0,962564949
88,58,5.0,962564884
88,105,3.0,962565144
88,150,4.0,962563387
88,215,4.0,962565071
88,235,4.0,962564062
88,252,3.0,962565188
88,265,5.0,962564789
88,294,4.0,962565398
88,314,5.0,962563314
88,356,1.0,962564660
88,357,5.0,962564884
88,509,5.0,962564949
88,527,5.0,962564599
88,608,5.0,962565579
88,838,4.0,962565044
88,1059,4.0,962565270
88,1079,4.0,962564062
88,1094,4.0,962564599
88,1172,5.0,962564062
88,1183,4.0,962564599
88,1188,4.0,962563905
88,1197,5.0,962563712
88,1198,4.0,962563387
88,1211,5.0,962564106
88,1230,5.0,962563936
88,1270,4.0,962564151
88,1277,5.0,962564789
88,1278,4.0,962563966
88,1288,5.0,962563966
88,1307,4.0,962564246
88,1357,5.0,962565044
88,1358,5.0,962565700
88,1394,5.0,962563936
88,1496,2.0,962563342
88,1641,4.0,962563936
88,1684,4.0,962565044
88,1721,4.0,962563387
88,1888,1.0,962565475
88,1914,5.0,962563823
88,1968,4.0,962563712
88,2028,4.0,962564626
88,2108,4.0,962564271
88,2125,4.0,962564974
88,2291,4.0,962564920
88,2318,5.0,962564530
88,2324,5.0,962564219
88,2391,4.0,962565700
88,2396,4.0,962564789
88,2485,3.0,962565398
88,2671,4.0,962565144
88,2692,4.0,962564789
88,2858,5.0,962563881
88,2890,3.0,962564599
88,2918,4.0,962563712
88,2943,5.0,962564920
88,3067,4.0,962564246
88,3108,4.0,962565099
88,3426,3.0,962565188
88,3528,3.0,962565398
89,34,1.0,1007123097
89,50,1.0,1007124627
89,104,5.0,1007123217
89,110,1.0,1007122850
89,111,1.0,1007124885
89,288,5.0,1007124909
89,296,1.0,1007124627
89,370,5.0,1007123825
89,435,5.0,1007124334
89,440,1.0,1007123643
89,457,1.0,1007122976
89,466,5.0,1007124068
89,480,1.0,1007122824
89,515,1.0,1007123051
89,593,1.0,1007123122
89,608,1.0,1007124627
89,818,5.0,1007123739
89,858,1.0,1007123123
89,870,5.0,1007124232
89,904,1.0,1007124852
89,923,1.0,1007125128
89,969,1.0,1007124423
89,1089,1.0,1007124627
89,1094,1.0,1007125128
89,1101,1.0,1007124423
89,1104,1.0,1007125052
89,1185,1.0,1007122850
89,1198,1.0,1007124484
89,1208,1.0,1007123051
89,1221,1.0,1007124509
89,1233,1.0,1007123147
89,1250,1.0,1007123097
89,1270,2.0,1007122895
89,1288,1.0,1007123421
89,1377,3.0,1007122824
89,1387,1.0,1007124484
89,1468,5.0,1007123692
89,1586,5.0,1007125487
89,1673,1.0,1007125075
89,1918,5.0,1007123495
89,1953,1.0,1007124423
89,1954,1.0,1007124391
89,1968,1.0,1007122976
89,2004,5.0,1007124307
89,2023,5.0,1007124665
89,2107,5.0,1007125010
89,2115,1.0,1007124423
89,2268,1.0,1007124689
89,2335,5.0,1007123545
89,2379,5.0,1007123607
89,2380,5.0,1007124068
89,2381,5.0,1007124253
89,2427,5.0,1007124509
89,2858,1.0,1007123587
89,2907,5.0,1007123993
89,2922,1.0,1007122824
89,2951,1.0,1007124391
89,3019,1.0,1007124665
89,3035,1.0,1007123277
89,3088,1.0,1007123277
89,3147,1.0,1007124933
89,3169,1.0,1007123097
89,3196,1.0,1007123072
89,3208,5.0,1007124334
89,3248,5.0,1007124232
89,3309,1.0,1007122824
89,3317,1.0,1007123968
89,3362,1.0,1007123277
89,3363,1.0,1007123147
89,3418,1.0,1007124391
89,3451,1.0,1007123643
89,3511,5.0,1007122976
89,3546,1.0,1007123097
89,3689,5.0,1007123624
89,3717,5.0,1007124689
89,3755,1.0,1007124933
89,3824,5.0,1007125487
89,3865,5.0,1007123240
89,3869,5.0,1007123692
89,3897,1.0,1007123327
89,3940,5.0,1007122824
89,4010,5.0,1007123194
89,4027,1.0,1007123381
89,4041,1.0,1007123147
89,4361,1.0,1007123381
89,4373,5.0,1007122850
89,4489,5.0,1007123381
89,4638,5.0,1007124568
89,4848,1.0,1007123051
92,6,3.0,857799324
92,7,3.0,857799324
92,16,4.0,857800411
92,17,5.0,857799255
92,25,5.0,857799255
92,36,5.0,857799324
92,46,3.0,857800453
92,50,4.0,857800164
92,58,4.0,857799359
